Batch,Dept,Name,ID,Cluster,Room,Seat,Day,Time Slot,Room Capacity
22,EE,Lily Wright,2652,0,Room 24,686,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2651,0,Room 24,687,Day 2,Time Slot 1,35
22,EE,Lily Wright,2711,0,Room 24,688,Day 2,Time Slot 1,35
21,EE,Andrew Hill,2643,0,Room 24,689,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2790,0,Room 24,690,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2791,0,Room 24,691,Day 2,Time Slot 1,35
21,EE,Andrew Hill,1905,0,Room 24,692,Day 2,Time Slot 1,35
21,EE,Mia King,2644,0,Room 24,693,Day 2,Time Slot 1,35
20,EE,Daniel Lee,1956,0,Room 24,694,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2710,0,Room 24,695,Day 2,Time Slot 1,35
21,EE,Andrew Hill,1996,0,Room 24,696,Day 2,Time Slot 1,35
19,EE,Emily Davis,2687,0,Room 24,697,Day 2,Time Slot 1,35
22,EE,Christopher Baker,1913,0,Room 24,698,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2742,0,Room 24,699,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2695,0,Room 24,700,Day 2,Time Slot 1,35
19,EE,Emily Davis,1922,0,Room 24,701,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2694,0,Room 24,702,Day 2,Time Slot 1,35
21,EE,Andrew Hill,2675,0,Room 24,703,Day 2,Time Slot 1,35
22,EE,Lily Wright,2743,0,Room 24,704,Day 2,Time Slot 1,35
21,EE,Mia King,2676,0,Room 24,705,Day 2,Time Slot 1,35
21,EE,Andrew Hill,1937,0,Room 24,706,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2759,0,Room 24,707,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2758,0,Room 24,708,Day 2,Time Slot 1,35
22,EE,Christopher Baker,1972,0,Room 24,709,Day 2,Time Slot 1,35
22,EE,Lily Wright,1973,0,Room 24,710,Day 2,Time Slot 1,35
20,EE,Daniel Lee,1929,0,Room 24,711,Day 2,Time Slot 1,35
20,EE,Olivia Hall,1930,0,Room 24,712,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2683,0,Room 24,713,Day 2,Time Slot 1,35
19,EE,Michael Brown,2750,0,Room 24,714,Day 2,Time Slot 1,35
19,EE,Michael Brown,2686,0,Room 24,715,Day 2,Time Slot 1,35
21,EE,Andrew Hill,2766,0,Room 24,716,Day 2,Time Slot 1,35
19,EE,Michael Brown,2782,0,Room 24,717,Day 2,Time Slot 1,35
21,EE,Mia King,2767,0,Room 24,718,Day 2,Time Slot 1,35
19,EE,Emily Davis,1981,0,Room 24,719,Day 2,Time Slot 1,35
19,EE,Michael Brown,2659,0,Room 24,720,Day 2,Time Slot 1,35
19,EE,Emily Davis,2660,0,Room 25,721,Day 2,Time Slot 1,30
20,EE,Olivia Hall,1989,0,Room 25,722,Day 2,Time Slot 1,30
20,EE,Daniel Lee,1988,0,Room 25,723,Day 2,Time Slot 1,30
22,EE,Lily Wright,1914,0,Room 25,724,Day 2,Time Slot 1,30
21,EE,Andrew Hill,2734,0,Room 25,725,Day 2,Time Slot 1,30
21,EE,Mia King,2703,0,Room 25,726,Day 2,Time Slot 1,30
19,EE,Emily Davis,2751,0,Room 25,727,Day 2,Time Slot 1,30
22,EE,Lily Wright,2775,0,Room 25,728,Day 2,Time Slot 1,30
22,EE,Christopher Baker,2774,0,Room 25,729,Day 2,Time Slot 1,30
21,EE,Mia King,2735,0,Room 25,730,Day 2,Time Slot 1,30
20,EE,Daniel Lee,2667,0,Room 25,731,Day 2,Time Slot 1,30
20,EE,Olivia Hall,2668,0,Room 25,732,Day 2,Time Slot 1,30
21,EE,Andrew Hill,1964,0,Room 25,733,Day 2,Time Slot 1,30
21,EE,Mia King,1965,0,Room 25,734,Day 2,Time Slot 1,30
19,EE,Michael Brown,1921,0,Room 25,735,Day 2,Time Slot 1,30
21,EE,Mia King,1938,0,Room 25,736,Day 2,Time Slot 1,30
19,EE,Michael Brown,1980,0,Room 25,737,Day 2,Time Slot 1,30
21,EE,Andrew Hill,2702,0,Room 25,738,Day 2,Time Slot 1,30
22,EE,Christopher Baker,2250,0,Room 25,739,Day 2,Time Slot 1,30
22,EE,Lily Wright,2005,0,Room 25,740,Day 2,Time Slot 1,30
22,EE,Lily Wright,2160,0,Room 25,741,Day 2,Time Slot 1,30
20,EE,Olivia Hall,2390,0,Room 25,742,Day 2,Time Slot 1,30
20,EE,Daniel Lee,2389,0,Room 25,743,Day 2,Time Slot 1,30
19,EE,Michael Brown,2167,0,Room 25,744,Day 2,Time Slot 1,30
19,EE,Emily Davis,2168,0,Room 25,745,Day 2,Time Slot 1,30
19,EE,Emily Davis,2382,0,Room 25,746,Day 2,Time Slot 1,30
19,EE,Michael Brown,2381,0,Room 25,747,Day 2,Time Slot 1,30
21,EE,Andrew Hill,2397,0,Room 25,748,Day 2,Time Slot 1,30
20,EE,Daniel Lee,2175,0,Room 25,749,Day 2,Time Slot 1,30
22,EE,Christopher Baker,2373,0,Room 25,750,Day 2,Time Slot 1,30
20,EE,Olivia Hall,2176,0,Room 26,751,Day 2,Time Slot 1,25
21,EE,Mia King,2366,0,Room 26,752,Day 2,Time Slot 1,25
21,EE,Andrew Hill,2365,0,Room 26,753,Day 2,Time Slot 1,25
21,EE,Andrew Hill,2183,0,Room 26,754,Day 2,Time Slot 1,25
21,EE,Mia King,2184,0,Room 26,755,Day 2,Time Slot 1,25
20,EE,Olivia Hall,2358,0,Room 26,756,Day 2,Time Slot 1,25
22,EE,Lily Wright,2374,0,Room 26,757,Day 2,Time Slot 1,25
20,EE,Daniel Lee,2357,0,Room 26,758,Day 2,Time Slot 1,25
21,EE,Mia King,2398,0,Room 26,759,Day 2,Time Slot 1,25
22,EE,Christopher Baker,2405,0,Room 26,760,Day 2,Time Slot 1,25
19,EE,Emily Davis,2441,0,Room 26,761,Day 2,Time Slot 1,25
19,EE,Michael Brown,2440,0,Room 26,762,Day 2,Time Slot 1,25
22,EE,Christopher Baker,2437,0,Room 26,763,Day 2,Time Slot 1,25
19,EE,Michael Brown,2135,0,Room 26,764,Day 2,Time Slot 1,25
19,EE,Emily Davis,2136,0,Room 26,765,Day 2,Time Slot 1,25
21,EE,Mia King,2430,0,Room 26,766,Day 2,Time Slot 1,25
21,EE,Andrew Hill,2429,0,Room 26,767,Day 2,Time Slot 1,25
22,EE,Christopher Baker,2159,0,Room 26,768,Day 2,Time Slot 1,25
20,EE,Daniel Lee,2143,0,Room 26,769,Day 2,Time Slot 1,25
20,EE,Daniel Lee,2421,0,Room 26,770,Day 2,Time Slot 1,25
20,EE,Olivia Hall,2144,0,Room 26,771,Day 2,Time Slot 1,25
19,EE,Emily Davis,2414,0,Room 26,772,Day 2,Time Slot 1,25
19,EE,Michael Brown,2413,0,Room 26,773,Day 2,Time Slot 1,25
21,EE,Andrew Hill,2151,0,Room 26,774,Day 2,Time Slot 1,25
21,EE,Mia King,2152,0,Room 26,775,Day 2,Time Slot 1,25
22,EE,Lily Wright,2406,0,Room 27,776,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2422,0,Room 27,777,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2191,0,Room 27,778,Day 2,Time Slot 1,35
21,EE,Mia King,2799,0,Room 27,779,Day 2,Time Slot 1,35
19,EE,Michael Brown,2349,0,Room 27,780,Day 2,Time Slot 1,35
19,EE,Michael Brown,2226,0,Room 27,781,Day 2,Time Slot 1,35
19,EE,Emily Davis,2227,0,Room 27,782,Day 2,Time Slot 1,35
19,EE,Emily Davis,2291,0,Room 27,783,Day 2,Time Slot 1,35
19,EE,Michael Brown,2290,0,Room 27,784,Day 2,Time Slot 1,35
22,EE,Lily Wright,2283,0,Room 27,785,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2282,0,Room 27,786,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2234,0,Room 27,787,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2298,0,Room 27,788,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2235,0,Room 27,789,Day 2,Time Slot 1,35
21,EE,Andrew Hill,2274,0,Room 27,790,Day 2,Time Slot 1,35
21,EE,Andrew Hill,2242,0,Room 27,791,Day 2,Time Slot 1,35
21,EE,Mia King,2243,0,Room 27,792,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2267,0,Room 27,793,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2266,0,Room 27,794,Day 2,Time Slot 1,35
19,EE,Emily Davis,2259,0,Room 27,795,Day 2,Time Slot 1,35
19,EE,Michael Brown,2258,0,Room 27,796,Day 2,Time Slot 1,35
21,EE,Mia King,2275,0,Room 27,797,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2299,0,Room 27,798,Day 2,Time Slot 1,35
22,EE,Lily Wright,2219,0,Room 27,799,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2218,0,Room 27,800,Day 2,Time Slot 1,35
19,EE,Michael Brown,2194,0,Room 27,801,Day 2,Time Slot 1,35
19,EE,Emily Davis,2195,0,Room 27,802,Day 2,Time Slot 1,35
22,EE,Lily Wright,2342,0,Room 27,803,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2341,0,Room 27,804,Day 2,Time Slot 1,35
21,EE,Mia King,2334,0,Room 27,805,Day 2,Time Slot 1,35
21,EE,Andrew Hill,2333,0,Room 27,806,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2202,0,Room 27,807,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2203,0,Room 27,808,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2326,0,Room 27,809,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2325,0,Room 27,810,Day 2,Time Slot 1,35
21,EE,Andrew Hill,2210,0,Room 28,811,Day 2,Time Slot 1,30
21,EE,Mia King,2211,0,Room 28,812,Day 2,Time Slot 1,30
19,EE,Emily Davis,2318,0,Room 28,813,Day 2,Time Slot 1,30
19,EE,Michael Brown,2317,0,Room 28,814,Day 2,Time Slot 1,30
22,EE,Christopher Baker,2314,0,Room 28,815,Day 2,Time Slot 1,30
21,EE,Mia King,2307,0,Room 28,816,Day 2,Time Slot 1,30
21,EE,Andrew Hill,2306,0,Room 28,817,Day 2,Time Slot 1,30
22,EE,Lily Wright,2128,0,Room 28,818,Day 2,Time Slot 1,30
22,EE,Christopher Baker,2004,0,Room 28,819,Day 2,Time Slot 1,30
20,EE,Daniel Lee,2448,0,Room 28,820,Day 2,Time Slot 1,30
22,EE,Christopher Baker,2127,0,Room 28,821,Day 2,Time Slot 1,30
22,EE,Lily Wright,2588,0,Room 28,822,Day 2,Time Slot 1,30
22,EE,Christopher Baker,2587,0,Room 28,823,Day 2,Time Slot 1,30
21,EE,Mia King,2580,0,Room 28,824,Day 2,Time Slot 1,30
21,EE,Andrew Hill,2579,0,Room 28,825,Day 2,Time Slot 1,30
19,EE,Michael Brown,2044,0,Room 28,826,Day 2,Time Slot 1,30
19,EE,Emily Davis,2045,0,Room 28,827,Day 2,Time Slot 1,30
20,EE,Olivia Hall,2572,0,Room 28,828,Day 2,Time Slot 1,30
22,EE,Lily Wright,2037,0,Room 28,829,Day 2,Time Slot 1,30
20,EE,Daniel Lee,2571,0,Room 28,830,Day 2,Time Slot 1,30
20,EE,Olivia Hall,2053,0,Room 28,831,Day 2,Time Slot 1,30
19,EE,Emily Davis,2564,0,Room 28,832,Day 2,Time Slot 1,30
19,EE,Michael Brown,2563,0,Room 28,833,Day 2,Time Slot 1,30
22,EE,Christopher Baker,2560,0,Room 28,834,Day 2,Time Slot 1,30
21,EE,Mia King,2553,0,Room 28,835,Day 2,Time Slot 1,30
21,EE,Andrew Hill,2552,0,Room 28,836,Day 2,Time Slot 1,30
21,EE,Andrew Hill,2060,0,Room 28,837,Day 2,Time Slot 1,30
20,EE,Daniel Lee,2052,0,Room 28,838,Day 2,Time Slot 1,30
21,EE,Mia King,2061,0,Room 28,839,Day 2,Time Slot 1,30
22,EE,Christopher Baker,2036,0,Room 28,840,Day 2,Time Slot 1,30
19,EE,Emily Davis,2596,0,Room 29,841,Day 2,Time Slot 1,25
20,EE,Olivia Hall,2636,0,Room 29,842,Day 2,Time Slot 1,25
20,EE,Daniel Lee,2635,0,Room 29,843,Day 2,Time Slot 1,25
19,EE,Emily Davis,2628,0,Room 29,844,Day 2,Time Slot 1,25
19,EE,Michael Brown,2627,0,Room 29,845,Day 2,Time Slot 1,25
19,EE,Michael Brown,2012,0,Room 29,846,Day 2,Time Slot 1,25
19,EE,Emily Davis,2013,0,Room 29,847,Day 2,Time Slot 1,25
22,EE,Lily Wright,2620,0,Room 29,848,Day 2,Time Slot 1,25
19,EE,Michael Brown,2595,0,Room 29,849,Day 2,Time Slot 1,25
22,EE,Christopher Baker,2619,0,Room 29,850,Day 2,Time Slot 1,25
20,EE,Olivia Hall,2021,0,Room 29,851,Day 2,Time Slot 1,25
21,EE,Mia King,2612,0,Room 29,852,Day 2,Time Slot 1,25
21,EE,Andrew Hill,2611,0,Room 29,853,Day 2,Time Slot 1,25
20,EE,Olivia Hall,2604,0,Room 29,854,Day 2,Time Slot 1,25
20,EE,Daniel Lee,2603,0,Room 29,855,Day 2,Time Slot 1,25
21,EE,Andrew Hill,2028,0,Room 29,856,Day 2,Time Slot 1,25
21,EE,Mia King,2029,0,Room 29,857,Day 2,Time Slot 1,25
20,EE,Daniel Lee,2020,0,Room 29,858,Day 2,Time Slot 1,25
20,EE,Olivia Hall,2545,0,Room 29,859,Day 2,Time Slot 1,25
20,EE,Daniel Lee,2544,0,Room 29,860,Day 2,Time Slot 1,25
22,EE,Christopher Baker,2068,0,Room 29,861,Day 2,Time Slot 1,25
21,EE,Mia King,2489,0,Room 29,862,Day 2,Time Slot 1,25
21,EE,Andrew Hill,2488,0,Room 29,863,Day 2,Time Slot 1,25
19,EE,Michael Brown,2103,0,Room 29,864,Day 2,Time Slot 1,25
19,EE,Emily Davis,2104,0,Room 29,865,Day 2,Time Slot 1,25
20,EE,Olivia Hall,2481,0,Room 30,866,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2480,0,Room 30,867,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2111,0,Room 30,868,Day 2,Time Slot 1,35
22,EE,Lily Wright,2096,0,Room 30,869,Day 2,Time Slot 1,35
19,EE,Emily Davis,2473,0,Room 30,870,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2112,0,Room 30,871,Day 2,Time Slot 1,35
22,EE,Lily Wright,2465,0,Room 30,872,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2464,0,Room 30,873,Day 2,Time Slot 1,35
21,EE,Andrew Hill,2119,0,Room 30,874,Day 2,Time Slot 1,35
21,EE,Mia King,2120,0,Room 30,875,Day 2,Time Slot 1,35
21,EE,Mia King,2457,0,Room 30,876,Day 2,Time Slot 1,35
21,EE,Andrew Hill,2456,0,Room 30,877,Day 2,Time Slot 1,35
19,EE,Michael Brown,2472,0,Room 30,878,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2496,0,Room 30,879,Day 2,Time Slot 1,35
22,EE,Lily Wright,2497,0,Room 30,880,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2095,0,Room 30,881,Day 2,Time Slot 1,35
19,EE,Emily Davis,2537,0,Room 30,882,Day 2,Time Slot 1,35
19,EE,Michael Brown,2536,0,Room 30,883,Day 2,Time Slot 1,35
19,EE,Michael Brown,2071,0,Room 30,884,Day 2,Time Slot 1,35
19,EE,Emily Davis,2072,0,Room 30,885,Day 2,Time Slot 1,35
22,EE,Lily Wright,2529,0,Room 30,886,Day 2,Time Slot 1,35
22,EE,Christopher Baker,2528,0,Room 30,887,Day 2,Time Slot 1,35
22,EE,Lily Wright,2251,0,Room 30,888,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2079,0,Room 30,889,Day 2,Time Slot 1,35
21,EE,Mia King,2521,0,Room 30,890,Day 2,Time Slot 1,35
21,EE,Andrew Hill,2520,0,Room 30,891,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2080,0,Room 30,892,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2513,0,Room 30,893,Day 2,Time Slot 1,35
20,EE,Daniel Lee,2512,0,Room 30,894,Day 2,Time Slot 1,35
21,EE,Andrew Hill,2087,0,Room 30,895,Day 2,Time Slot 1,35
21,EE,Mia King,2088,0,Room 30,896,Day 2,Time Slot 1,35
19,EE,Emily Davis,2505,0,Room 30,897,Day 2,Time Slot 1,35
19,EE,Michael Brown,2504,0,Room 30,898,Day 2,Time Slot 1,35
20,EE,Olivia Hall,2449,0,Room 30,899,Day 2,Time Slot 1,35
19,EE,Emily Davis,2350,0,Room 30,900,Day 2,Time Slot 1,35
21,AI,Charlotte Evans,2801,3,Room 1,1,Day 2,Time Slot 2,30
21,BBA,Daniel Turner,2802,1,Room 1,2,Day 2,Time Slot 2,30
21,BBA,Emily Moore,2803,1,Room 1,3,Day 2,Time Slot 2,30
22,CS,David Harris,2804,2,Room 1,4,Day 2,Time Slot 2,30
22,CS,Samantha Allen,2805,2,Room 1,5,Day 2,Time Slot 2,30
21,CS,Ismail,2807,2,Room 1,6,Day 2,Time Slot 2,30
21,CS,Daniyal,2808,2,Room 1,7,Day 2,Time Slot 2,30
22,EE,Christopher Baker,2806,0,Room 1,8,Day 2,Time Slot 2,30
